Date,Volume,Close,Min,Max
2013-12-16,18971278.0,3.2536,3.191686,3.2604723
2013-12-17,14480966.0,3.0335,3.0265987,3.2260792
2013-12-18,9550579.0,3.116,2.889026,3.1228993
2013-12-19,34667548.0,3.2192,3.1985645,3.2535937
2013-12-20,69412916.6,3.4256,3.3017445,3.4324381
2013-12-23,23579278.0,3.3705,3.2398367,3.4049234
2013-12-24,15176986.0,3.4187,3.3361373,3.4324381
2013-12-25,9156763.0,3.2811,3.2260792,3.446196
2013-12-26,9555370.0,3.2467,3.212322,3.329259
2013-12-27,10002406.0,3.2054,2.9715698,3.2535937
2013-12-30,19734448.47,3.4256,3.246715,3.4324381
2013-12-31,15929028.0,3.4462,3.3017445,3.446196
2014-01-02,16026185.0,3.5356,3.3774092,3.549375
2014-01-03,11793311.0,3.4943,3.453074,3.5906467
2014-01-06,13154236.0,3.6594,3.4805887,3.6731904
2014-01-07,15938866.0,3.6182,3.6044035,3.7282195
2014-01-08,13501711.0,3.4806,3.4668312,3.631919
2014-01-09,6319534.0,3.3843,3.384288,3.4668312
2014-01-10,18676348.0,3.5219,3.4255598,3.549375
2014-01-13,13507475.0,3.6182,3.549375,3.618161
2014-01-14,13185364.0,3.6457,3.5218601,3.645676
2014-01-15,15666597.0,3.6869,3.5906467,3.7144625
2014-01-16,10868797.0,3.6869,3.5768888,3.6869473
2014-01-17,17249581.0,3.6732,3.6044035,3.7282195
2014-01-20,17288860.0,3.5769,3.563132,3.7282195
2014-01-21,8238172.0,3.5769,3.563132,3.645676
2014-01-22,10084769.0,3.6182,3.5768888,3.645676
2014-01-23,9840845.0,3.4668,3.4668312,3.618161
2014-01-24,8855506.0,3.4324,3.3567734,3.5218601
2014-01-27,7872149.0,3.4462,3.384288,3.508103
2014-01-28,10181846.0,3.398,3.3567734,3.5356178
2014-01-29,8630839.0,3.3568,3.315502,3.5012248
2014-01-30,9873053.0,3.3912,3.3086226,3.4118023
2014-01-31,10904404.0,3.2398,3.232958,3.3705308
2014-02-03,6751625.0,3.1504,3.1435356,3.2742298
2014-02-04,8817427.0,3.2605,3.1297784,3.2742298
2014-02-05,11783224.0,3.1573,3.157293,3.2673512
2014-02-06,20013761.0,3.2398,3.1710505,3.246715
2014-02-07,14926606.0,3.1848,3.157293,3.2535937
2014-02-10,9872034.0,3.1642,3.136657,3.1779287
2014-02-11,15207288.0,3.2192,3.1710505,3.2260792
2014-02-12,26239864.0,3.288,3.232958,3.3086226
2014-02-13,16721523.0,3.3086,3.2673512,3.329259
2014-02-14,12002653.0,3.3568,3.3086226,3.3567734
2014-02-17,13688450.0,3.3843,3.363652,3.4049234
2014-02-18,8932180.0,3.3017,3.3017445,3.3980446
2014-02-19,11589385.0,3.2605,3.246715,3.3567734
2014-02-20,9511335.0,3.3017,3.2054434,3.329259
2014-02-21,7011514.0,3.3017,3.287987,3.3430164
2014-02-24,8344590.0,3.3705,3.287987,3.3774092
2014-02-25,7975301.0,3.2192,3.2192004,3.32238
2014-02-26,11322566.0,3.1848,3.1504142,3.2604723
2014-02-27,8421732.0,3.1642,3.1435356,3.2054434
2014-02-28,9507172.0,3.1848,3.1779287,3.2260792
2014-03-03,8105493.0,3.0747,3.0747488,3.1641715
2014-03-04,8629672.0,3.1298,3.102264,3.136657
2014-03-05,19263153.0,3.1298,3.0885067,3.1641715
2014-03-06,21518027.0,3.0816,3.033477,3.1297784
2014-03-07,27325119.0,2.9647,2.9578123,3.054113
2014-03-10,14634867.0,2.9165,2.889026,2.9440553
2014-03-11,16015180.0,3.006,2.9234195,3.0403562
2014-03-12,18445391.0,3.0335,2.9646912,3.0472348
2014-03-13,22370615.0,3.0885,3.0403562,3.102264
2014-03-14,9503463.0,3.0679,3.0609918,3.1160207
2014-03-17,11878062.0,3.1298,3.0885067,3.157293
2014-03-18,13333288.0,3.2261,3.1435356,3.2260792
2014-03-19,8041303.0,3.1779,3.1641715,3.2260792
2014-03-20,6144206.0,3.1917,3.1435356,3.212322
2014-03-21,12438961.0,3.2467,3.157293,3.2604723
2014-03-24,3648562.0,3.1435,3.1435356,3.2811084
2014-03-25,4872630.0,3.1642,3.136657,3.2054434
2014-03-26,6259918.0,3.2605,3.191686,3.2673512
2014-03-27,12545067.0,3.2674,3.246715,3.3361373
2014-03-28,10847344.0,3.3361,3.2811084,3.3430164
2014-03-31,6060385.0,3.3568,3.3086226,3.4049234
2014-04-01,12985030.0,3.3499,3.3430164,3.384288
2014-04-02,7751973.0,3.3155,3.315502,3.3705308
2014-04-03,30669333.0,3.4187,3.3430164,3.446196
2014-04-04,21734363.0,3.4737,3.4324381,3.487468
2014-04-07,9301801.0,3.4462,3.4324381,3.5012248
2014-04-08,10564776.0,3.46,3.446196,3.487468
2014-04-09,9384040.0,3.4049,3.4049234,3.494346
2014-04-10,7631880.0,3.3499,3.3430164,3.446196
2014-04-11,5174747.0,3.3361,3.287987,3.349895
2014-04-14,10862086.0,3.4668,3.3361373,3.4668312
2014-04-15,32494007.0,3.5769,3.4668312,3.6387963
2014-04-16,16334557.0,3.6594,3.5768888,3.6731904
2014-04-17,7158613.0,3.7007,3.6594331,3.7007046
2014-04-18,2853428.0,3.6801,3.6594331,3.7213402
2014-04-21,2481741.0,3.6594,3.6112826,3.707583
2014-04-22,4958775.0,3.6663,3.6594331,3.7144625
2014-04-24,9517703.0,3.7351,3.6731904,3.7763693
2014-04-25,12250823.0,3.7007,3.6800687,3.7970061
2014-04-28,12946735.82,3.6869,3.6731904,3.7213402
2014-04-29,6739539.0,3.6663,3.6663115,3.7626119
2014-04-30,11527168.0,3.6663,3.6387963,3.707583
2014-05-02,7236665.0,3.6801,3.6663115,3.7350984
2014-05-05,13104209.0,3.7351,3.6800687,3.7694912
2014-05-06,14191523.0,3.8314,3.7557342,3.8589134
2014-05-07,13636174.0,3.8727,3.8245203,3.900185
2014-05-08,7359177.0,3.8727,3.8245203,3.920821
2014-05-09,14084220.0,3.9483,3.8933067,4.0446367
2014-05-12,10610446.0,3.852,3.8382776,3.9758506
2014-05-13,11689282.0,3.9208,3.8520346,3.9276993
2014-05-14,7812355.0,3.9483,3.900185,3.9552138
2014-05-15,7490282.0,3.8589,3.8451562,3.9827285
2014-05-16,7043850.0,3.8383,3.8107631,3.8726711
2014-05-20,2200853.0,3.852,3.8382776,3.8726711
2014-05-21,5144634.0,3.9277,3.817642,3.9414566
2014-05-22,11867394.0,3.9759,3.9345782,3.9964862
2014-05-23,4028142.0,3.9208,3.900185,3.9896083
2014-05-26,20873295.0,4.0102,3.900185,4.0102434
2014-05-27,16828842.0,3.9346,3.9345782,4.030879
2014-05-28,8568047.0,3.9277,3.9276993,3.9758506
2014-05-29,6881134.0,3.9483,3.9345782,3.9758506
2014-05-30,11509034.0,3.8245,3.8245203,3.9689713
2014-06-02,7074602.0,3.9071,3.8864279,3.9414566
2014-06-03,10716275.0,3.9483,3.920821,3.9827285
2014-06-04,9097622.0,3.8795,3.8657923,3.9620926
2014-06-05,11049195.0,3.8864,3.8795485,3.920821
2014-06-06,23401670.0,3.852,3.8382776,3.900185
2014-06-09,17301700.0,3.852,3.8451562,3.8726711
2014-06-10,25829190.0,3.8452,3.8451562,3.8933067
2014-06-11,24235885.0,3.742,3.6869473,3.8657923
2014-06-12,10305988.0,3.7489,3.645676,3.7901268
2014-06-13,2497133.0,3.6869,3.6869473,3.7626119
2014-06-16,21362934.0,3.5769,3.508103,3.6525543
2014-06-17,17205656.0,3.5975,3.5562541,3.6594331
2014-06-18,46036111.0,3.4118,3.384288,3.6112826
2014-06-19,80039760.0,3.6457,3.4255598,3.6594331
2014-06-20,13545466.0,3.6044,3.5975251,3.707583
2014-06-23,150193948.0,3.5631,3.549375,3.6731904
2014-06-24,8357385.0,3.5838,3.5768888,3.6112826
2014-06-25,19440421.0,3.5838,3.563132,3.6250398
2014-06-26,11355751.0,3.515,3.487468,3.6112826
2014-06-27,5781624.0,3.5081,3.5012248,3.5356178
2014-06-30,7222623.0,3.5081,3.487468,3.549375
2014-07-01,7725754.0,3.4393,3.4393165,3.5149822
2014-07-02,9240851.0,3.4393,3.3911657,3.4599524
2014-07-03,9147612.0,3.4393,3.4118023,3.4668312
2014-07-04,10876431.0,3.46,3.446196,3.5012248
2014-07-07,16012724.0,3.515,3.4599524,3.542497
2014-07-08,10150806.0,3.4806,3.4805887,3.5562541
2014-07-09,6784787.0,3.5012,3.487468,3.5149822
2014-07-10,9876817.0,3.4531,3.446196,3.5149822
2014-07-11,10616060.0,3.5012,3.4599524,3.5287392
2014-07-14,18733114.0,3.5494,3.4668312,3.549375
2014-07-15,25051584.0,3.5769,3.549375,3.6112826
2014-07-16,14875560.0,3.5975,3.570011,3.6044035
2014-07-17,17371702.0,3.5494,3.549375,3.618161
2014-07-18,22402621.0,3.5631,3.494346,3.563132
2014-07-21,9218617.0,3.5425,3.542497,3.5837674
2014-07-22,10369890.0,3.5356,3.5287392,3.563132
2014-07-23,11428688.0,3.5356,3.5218601,3.5768888
2014-07-24,18377947.0,3.5219,3.5218601,3.563132
2014-07-25,8981524.0,3.515,3.5149822,3.542497
2014-07-31,13600976.0,3.4256,3.4255598,3.5287392
2014-08-01,14795605.0,3.4531,3.384288,3.487468
2014-08-04,6999087.0,3.4393,3.4393165,3.487468
2014-08-05,11679999.0,3.3705,3.363652,3.4805887
2014-08-06,13232639.0,3.3086,3.3017445,3.3567734
2014-08-07,10180381.0,3.3499,3.3017445,3.349895
2014-08-08,11257262.0,3.3637,3.3086226,3.384288
2014-08-11,13908659.0,3.2536,3.2535937,3.4118023
2014-08-12,6837913.0,3.2742,3.232958,3.287987
2014-08-13,31136132.0,3.4324,3.287987,3.494346
2014-08-14,29011630.0,3.5081,3.3705308,3.5218601
2014-08-15,32354870.0,3.4943,3.4737103,3.563132
