Date,Volume,Close,Min,Max
2013-12-16,12684460.0,9.7944,9.756537,9.983434
2013-12-17,19697669.0,9.454,9.264928,9.756537
2013-12-18,38517508.0,9.3027,9.000216,9.454008
2013-12-19,31579700.0,9.1893,9.113666,9.302746
2013-12-20,120924389.6,8.7733,8.735504,9.302746
2013-12-23,18328410.0,8.8111,8.735504,8.962401
2013-12-24,9983706.0,9.0758,8.811137,9.113666
2013-12-25,13285514.0,8.6221,8.470791,9.189297
2013-12-26,10730588.0,8.6221,8.395162,8.773321
2013-12-27,15783960.0,8.7355,8.017,8.811137
2013-12-30,35855834.2,9.3406,8.659872,9.378377
2013-12-31,12653392.0,9.1893,9.038032,9.529641
2014-01-02,12404578.0,9.454,9.000216,9.454008
2014-01-03,18993276.0,9.1515,9.000216,9.454008
2014-01-06,15550699.0,9.3406,9.038032,9.378377
2014-01-07,34684926.0,9.6431,9.302746,9.680906
2014-01-08,14468870.0,9.454,9.302746,9.718722
2014-01-09,10614489.0,9.3784,9.151481,9.416193
2014-01-10,22629984.0,9.6431,9.378377,9.756537
2014-01-13,14915881.0,9.7565,9.567456,9.794353
2014-01-14,15811272.0,9.6053,9.491826,9.718722
2014-01-15,11532062.0,9.7187,9.567456,9.794353
2014-01-16,10575683.0,9.5296,9.491826,9.680906
2014-01-17,13604658.0,9.5675,9.340561,9.605274
2014-01-20,7029542.0,9.5296,9.454008,9.605274
2014-01-21,14180639.0,9.4162,9.416193,9.64309
2014-01-22,15205893.0,9.6053,9.416193,9.605274
2014-01-23,33176485.0,9.6431,9.378377,9.680906
2014-01-24,36805153.0,9.3784,9.038032,9.64309
2014-01-27,21010760.0,9.1137,9.113666,9.567456
2014-01-28,26539904.0,9.2271,8.924586,9.340561
2014-01-29,40139195.0,8.5464,8.50861,9.454008
2014-01-30,27180899.0,8.4708,8.357345,8.69769
2014-01-31,20836681.0,8.433,8.319528,8.546425
2014-02-03,19741079.0,8.2817,8.243896,8.58424
2014-02-04,31216113.0,8.433,7.9413676,8.546425
2014-02-05,16155751.0,8.433,8.395162,8.58424
2014-02-06,18190242.0,8.7733,8.470791,8.773321
2014-02-07,15675502.0,8.6221,8.546425,8.735504
2014-02-10,25395370.0,8.9624,8.659872,8.962401
2014-02-11,29985724.0,9.038,8.924586,9.340561
2014-02-12,11651534.0,9.1137,9.038032,9.227114
2014-02-13,13940706.0,8.8868,8.811137,9.075849
2014-02-14,10778266.0,9.0758,8.924586,9.151481
2014-02-17,8362053.0,9.1893,9.151481,9.302746
2014-02-18,16657303.0,9.1515,9.075849,9.378377
2014-02-19,15565176.0,9.0002,8.962401,9.227114
2014-02-20,16227234.0,8.9624,8.886769,9.075849
2014-02-21,12325591.0,9.0758,8.962401,9.151481
2014-02-24,6436362.0,9.038,9.000216,9.113666
2014-02-25,18556885.0,8.849,8.69769,8.962401
2014-02-26,17625665.0,8.8111,8.773321,8.962401
2014-02-27,12194924.0,8.6977,8.58424,8.811137
2014-02-28,18765846.0,8.9624,8.735504,9.038032
2014-03-03,12292628.0,8.7355,8.69769,8.886769
2014-03-04,9734390.0,9.038,8.848951,9.075849
2014-03-05,22393887.0,9.0758,9.038032,9.227114
2014-03-06,34371617.0,9.1515,8.848951,9.227114
2014-03-07,19924008.0,8.8868,8.848951,9.189297
2014-03-10,8849258.0,8.7355,8.622056,8.924586
2014-03-11,12694559.0,8.7355,8.659872,8.811137
2014-03-12,25282314.0,8.5842,8.395162,8.69769
2014-03-13,15057590.0,8.6221,8.546425,8.735504
2014-03-14,17495802.0,8.5842,8.50861,8.659872
2014-03-17,12468839.0,8.7355,8.622056,8.848951
