Date,Volume,Close,Min,Max
2013-12-16,4545936.0,16.393,16.286337,16.464138
2013-12-17,7587183.0,16.4286,16.07298,16.464138
2013-12-18,4797034.0,16.3575,16.07298,16.393017
2013-12-19,3190606.0,16.2863,15.859622,16.286337
2013-12-20,14893962.2,15.7529,15.575144,16.250776
2013-12-23,6057808.0,15.2551,14.828391,15.432907
2013-12-24,2315136.0,15.4685,15.18399,15.681823
2013-12-25,588302.0,15.0773,15.006189,15.575144
2013-12-26,1257622.0,15.1484,14.7928295,15.361787
2013-12-27,4746156.0,15.7885,14.579472,16.17966
2013-12-30,6690874.15,16.393,15.930742,16.393017
2013-12-31,4696108.0,16.5353,15.930742,16.535255
2014-01-02,5156912.0,16.6419,15.788502,16.641933
2014-01-03,2043983.0,16.6064,16.17966,16.641933
2014-01-06,5235119.0,16.3219,16.144102,16.535255
2014-01-07,4751918.0,15.6463,15.646265,16.393017
2014-01-08,6609625.0,15.3262,15.07731,15.966303
2014-01-09,3213560.0,14.9351,14.935068,15.326224
2014-01-10,9635614.0,14.9351,14.721713,15.219547
2014-01-13,3433863.0,14.8284,14.828391,15.112866
2014-01-14,10865803.0,14.9351,14.579472,14.935068
2014-01-15,7500657.0,15.184,14.75727,15.18399
2014-01-16,4797777.0,14.8639,14.7928295,14.970628
2014-01-17,9825421.0,15.0773,14.86395,15.07731
2014-01-20,9004468.0,15.6818,14.828391,15.824061
2014-01-21,3163511.0,15.4685,15.290669,15.681823
2014-01-22,5847771.0,16.4286,15.361787,16.428576
2014-01-23,11530485.0,15.6463,15.575144,16.393017
2014-01-24,8185069.0,16.0374,15.397346,16.037422
2014-01-27,15435651.0,15.7885,15.575144,16.144102
2014-01-28,6081407.0,15.9663,15.717383,16.07298
2014-01-29,7335438.0,15.6463,15.041749,16.144102
2014-01-30,2877174.0,15.6463,15.432907,15.788502
2014-01-31,5635343.0,16.2863,15.397346,16.570816
2014-02-03,4739951.0,15.6818,15.646265,16.393017
2014-02-04,8165201.0,15.7885,15.432907,15.824061
2014-02-05,6979940.0,15.8241,15.326224,16.215221
2014-02-06,5988394.0,16.4997,15.966303,16.499697
2014-02-07,3985236.0,16.4997,16.144102,16.570816
2014-02-10,3215588.0,16.2152,15.930742,16.428576
