Date,Volume,Close,Min,Max
2013-12-16,17701500.0,7.3092,6.8988695,7.411796
2013-12-17,18584258.0,6.9245,6.6936994,7.1809793
2013-12-18,16197812.0,7.1553,6.565467,7.1553326
2013-12-19,14905748.0,6.9758,6.7706375,7.1040397
2013-12-20,33793790.3,7.3092,6.8732224,7.309211
2013-12-23,10561106.0,6.9758,6.8475757,7.027101
2013-12-24,7056389.0,6.9245,6.8732224,7.0527472
2013-12-25,7117869.0,6.5911,6.565467,7.001455
2013-12-26,4120263.0,6.5655,6.4115887,6.6936994
2013-12-27,17183449.0,6.1038,5.898661,6.7193446
2013-12-30,20237470.2,6.9758,6.2064185,6.975807
2013-12-31,4714737.0,6.8732,6.7193446,6.975807
2014-01-02,12749484.0,6.4629,6.385942,6.9245157
2014-01-03,17708260.0,6.2321,6.155125,6.53982
2014-01-06,14984731.0,6.4885,6.103832,6.5141735
2014-01-07,12394002.0,6.5398,6.360296,6.591113
2014-01-08,7133796.0,6.3603,6.360296,6.565467
2014-01-09,14906564.0,6.3859,6.1807714,6.4115887
2014-01-10,10201099.0,6.4885,6.309003,6.488527
2014-01-13,9646038.0,6.3603,6.360296,6.591113
2014-01-14,11321973.0,6.309,6.1807714,6.33465
2014-01-15,15999705.0,6.2064,6.2064185,6.4115887
2014-01-16,25199959.0,5.9756,5.898661,6.155125
2014-01-17,16086137.0,6.0782,5.975601,6.129478
2014-01-20,12628185.0,5.8987,5.898661,6.05254
2014-01-21,13094151.0,5.8474,5.8473682,6.026893
2014-01-22,22730883.0,5.9243,5.796076,6.0012465
2014-01-23,21169652.0,5.6166,5.5909057,5.949954
2014-01-24,30612854.0,5.437,5.129271,5.6934915
2014-01-27,21652845.0,5.5653,5.2831492,5.5909057
2014-01-28,16419041.0,5.6678,5.462674,5.796076
2014-01-29,24668712.0,5.514,5.2831492,5.873015
2014-01-30,8385129.0,5.5909,5.4113812,5.6934915
2014-01-31,14486971.0,5.437,5.3857336,5.5652585
2014-02-03,13772698.0,5.1806,5.1805644,5.4883194
2014-02-04,19747502.0,5.514,5.077978,5.5652585
2014-02-05,14554447.0,5.3344,5.3087955,5.4883194
2014-02-06,19640200.0,5.7191,5.3600874,5.744784
2014-02-07,11598509.0,5.7448,5.5652585,5.821722
2014-02-10,14596754.0,5.5653,5.4883194,5.6934915
2014-02-11,24442999.0,5.5653,5.462674,5.6421976
2014-02-12,11740419.0,5.5653,5.5652585,5.7191367
2014-02-13,12422878.0,5.5396,5.4883194,5.5909057
2014-02-14,14823007.0,5.6935,5.5909057,5.744784
2014-02-17,12459883.0,5.7448,5.6934915,5.821722
2014-02-18,17430172.0,5.6422,5.616552,5.873015
2014-02-19,9838595.0,5.514,5.4370265,5.6934915
2014-02-20,13083881.0,5.4627,5.4113812,5.513966
2014-02-21,9108231.0,5.514,5.462674,5.5909057
2014-02-24,5937663.0,5.5653,5.513966,5.6421976
2014-02-25,7924545.0,5.3601,5.3087955,5.462674
2014-02-26,16173324.0,5.3088,5.3087955,5.4883194
2014-02-27,9077657.0,5.3344,5.20621,5.3857336
2014-02-28,16954118.0,5.4627,5.2831492,5.4883194
2014-03-03,5913677.0,5.3088,5.3087955,5.4370265
2014-03-04,14255334.0,5.5396,5.4113812,5.5909057
2014-03-05,8554474.0,5.4883,5.4883194,5.6421976
2014-03-06,14796023.0,5.6935,5.513966,5.6934915
2014-03-07,11079263.0,5.5909,5.5652585,5.770429
2014-03-10,10875139.0,5.3857,5.334441,5.616552
2014-03-11,11669002.0,5.5909,5.3857336,5.616552
2014-03-12,9079343.0,5.5909,5.462674,5.6421976
2014-03-13,20972799.0,5.5653,5.5652585,5.821722
2014-03-14,18396048.0,5.5653,5.4883194,5.6421976
2014-03-17,8004027.0,5.6935,5.616552,5.770429
2014-03-18,13757742.0,5.7704,5.667844,5.873015
2014-03-19,11902942.0,5.8217,5.744784,5.949954
2014-03-20,8144202.0,5.7961,5.796076,5.949954
2014-03-21,12258552.0,5.7704,5.667844,5.873015
2014-03-24,10177790.0,5.6166,5.5909057,5.8473682
2014-03-25,12557369.0,5.6166,5.5909057,5.770429
2014-03-26,23428575.0,5.8987,5.6934915,5.898661
2014-03-27,23096627.0,6.1038,5.8473682,6.2320642
2014-03-28,9810738.0,6.1551,6.103832,6.2064185
2014-03-31,11409437.0,6.2321,6.129478,6.309003
2014-04-01,29349780.0,6.5142,6.283357,6.61676
2014-04-02,20107126.0,6.3859,6.360296,6.642405
2014-04-03,14585412.0,6.5655,6.4115887,6.591113
2014-04-04,19968481.0,6.9167,6.538449,6.970742
2014-04-07,8016389.0,6.8086,6.754596,6.970742
2014-04-08,17705149.0,6.6465,6.6195035,6.916705
2014-04-09,19126272.0,6.4034,6.376338,6.6465216
2014-04-10,15217662.0,6.4304,6.430374,6.565466
2014-04-11,16880274.0,6.5925,6.322301,6.5924854
2014-04-14,16383827.0,6.7276,6.4844117,6.754596
2014-04-15,17304428.0,6.6195,6.565466,6.781614
2014-04-16,4633673.0,6.6195,6.5924854,6.700558
2014-04-17,5844379.0,6.7546,6.5924854,6.754596
2014-04-18,1683038.0,6.7546,6.700558,6.781614
2014-04-21,2965133.0,6.7276,6.700558,6.781614
2014-04-22,18312420.0,6.8897,6.700558,6.8896875
2014-04-24,11850896.0,6.8357,6.835651,6.970742
2014-04-25,18356991.0,6.7276,6.5924854,6.862669
2014-04-28,16947817.7,6.7006,6.5924854,6.808632
2014-04-29,9232719.0,6.7006,6.700558,6.835651
2014-04-30,16866333.0,6.9707,6.6735396,6.970742
2014-05-02,13663585.0,6.9707,6.943724,7.078816
2014-05-05,16090990.0,6.7816,6.781614,7.051798
2014-05-06,10982995.0,6.7546,6.754596,6.862669
2014-05-07,11867169.0,6.7816,6.754596,6.862669
2014-05-08,15668538.0,6.7816,6.7275763,6.862669
2014-05-09,14273326.0,6.7006,6.700558,6.916705
2014-05-12,15754541.0,6.5925,6.565466,6.781614
2014-05-13,22818512.0,6.7546,6.700558,6.835651
2014-05-14,21196568.0,6.9707,6.754596,6.970742
2014-05-15,13569561.0,6.7006,6.700558,7.051798
2014-05-16,11902400.0,6.8627,6.6735396,6.862669
2014-05-20,18281272.0,6.7276,6.6735396,6.943724
2014-05-21,13352720.0,6.8627,6.7275763,6.8896875
2014-05-22,12573516.0,6.9707,6.781614,6.970742
2014-05-23,11037470.0,6.9707,6.835651,7.024779
2014-05-26,9252289.0,7.0518,6.970742,7.1328526
2014-05-27,11464035.0,7.1058,6.9977612,7.1868896
2014-05-28,10477741.0,7.0518,7.051798,7.2409263
2014-05-29,13252211.0,7.1058,7.051798,7.159871
2014-05-30,21001261.0,7.0248,6.970742,7.1328526
2014-06-02,19649970.0,7.0248,6.9977612,7.2409263
2014-06-03,16105852.0,6.9978,6.970742,7.159871
2014-06-04,16534599.0,6.9437,6.916705,7.024779
2014-06-05,22207966.0,7.0518,6.916705,7.159871
2014-06-06,16734657.0,7.0518,6.970742,7.1058335
2014-06-09,17428734.0,6.9978,6.9977612,7.1328526
2014-06-10,27516832.0,7.1869,6.9977612,7.2139077
2014-06-11,22333074.0,6.9437,6.862669,7.1868896
2014-06-12,14255021.0,6.9167,6.781614,6.970742
2014-06-13,11419198.0,6.9167,6.808632,6.916705
2014-06-16,9615609.0,7.0248,6.808632,7.051798
2014-06-17,31233129.0,7.2409,7.024779,7.403036
2014-06-18,12416232.0,7.349,7.2409263,7.430056
2014-06-19,14418110.0,7.6462,7.457073,7.6732197
2014-06-20,6742923.0,7.5922,7.5111103,7.6732197
2014-06-23,37814741.0,7.295,7.1868896,7.619184
