Date,Volume,Close,Min,Max
2013-12-16,166629.0,0.257,0.2544779,0.25961888
2013-12-17,254595.0,0.2391,0.239055,0.2544779
2013-12-18,568306.0,0.2391,0.22877309,0.239055
2013-12-19,33652.0,0.2339,0.23391406,0.239055
2013-12-20,45993.66,0.2365,0.23134358,0.239055
2013-12-23,99996.0,0.2339,0.22877309,0.23648454
2013-12-24,211170.0,0.2365,0.22877309,0.23648454
2013-12-25,406641.0,0.2236,0.22106165,0.239055
2013-12-26,206811.0,0.2134,0.2107797,0.22363211
2013-12-27,290183.0,0.1979,0.18250437,0.21335018
2013-12-30,464053.81,0.2185,0.20306824,0.21849115
2013-12-31,316130.0,0.2185,0.2107797,0.22363211
2014-01-02,154887.0,0.2185,0.21592067,0.22363211
2014-01-03,30294.0,0.2185,0.21592067,0.22106165
2014-01-06,353968.0,0.2236,0.21592067,0.22620259
2014-01-07,141020.0,0.2262,0.21849115,0.22620259
2014-01-08,168728.0,0.2211,0.21592067,0.22877309
2014-01-09,83463.0,0.2211,0.2107797,0.22363211
2014-01-10,45357.0,0.2211,0.21592067,0.22106165
2014-01-13,228611.0,0.2262,0.22106165,0.22877309
2014-01-14,44100.0,0.2236,0.22106165,0.22620259
2014-01-15,78302.0,0.2262,0.22363211,0.22620259
2014-01-16,81645.0,0.2211,0.21849115,0.22620259
2014-01-17,57557.0,0.2159,0.21592067,0.22363211
2014-01-20,77081.0,0.2185,0.21592067,0.22106165
2014-01-21,74768.0,0.2236,0.21849115,0.22363211
2014-01-22,142377.0,0.2211,0.21849115,0.22363211
2014-01-23,81426.0,0.2185,0.21592067,0.22106165
2014-01-24,558581.0,0.2159,0.21335018,0.23134358
2014-01-27,129998.0,0.2185,0.21335018,0.21849115
2014-01-28,40409.0,0.2159,0.21592067,0.22106165
2014-01-29,86453.0,0.2134,0.20563874,0.22106165
2014-01-30,57106.0,0.2159,0.20820922,0.21849115
2014-01-31,43893.0,0.2134,0.20820922,0.21592067
2014-02-03,66761.0,0.2134,0.2107797,0.21592067
2014-02-04,30189.0,0.2159,0.20820922,0.21592067
2014-02-05,48283.0,0.2134,0.2107797,0.21592067
2014-02-06,193415.0,0.2159,0.2107797,0.21849115
2014-02-07,163216.0,0.2185,0.21335018,0.22106165
2014-02-10,44867.0,0.2159,0.21335018,0.21849115
2014-02-11,282825.0,0.2185,0.21592067,0.22106165
2014-02-12,279774.0,0.2185,0.21849115,0.22620259
2014-02-13,54977.0,0.2211,0.21592067,0.22106165
2014-02-14,92011.0,0.2211,0.21849115,0.22363211
2014-02-17,144507.0,0.2236,0.21849115,0.22620259
2014-02-18,201656.0,0.2211,0.21849115,0.22363211
2014-02-19,18450.0,0.2211,0.21592067,0.22106165
2014-02-20,52722.0,0.2185,0.21592067,0.22106165
2014-02-21,46268.0,0.2211,0.21592067,0.22106165
2014-02-24,37890.0,0.2185,0.21592067,0.22106165
2014-02-25,74738.0,0.2108,0.20820922,0.21335018
2014-02-26,167973.0,0.2056,0.20049775,0.21335018
2014-02-27,58932.0,0.2056,0.20049775,0.20563874
2014-02-28,42997.0,0.2056,0.20306824,0.20820922
2014-03-03,10661.0,0.2056,0.20306824,0.20563874
2014-03-04,1037919.0,0.2108,0.20820922,0.22106165
2014-03-05,67777.0,0.2108,0.2107797,0.21335018
2014-03-06,122107.0,0.2108,0.20820922,0.21335018
2014-03-07,130269.0,0.2134,0.2107797,0.21592067
2014-03-10,69116.0,0.2108,0.2107797,0.21335018
2014-03-11,22850.0,0.2134,0.2107797,0.21335018
2014-03-12,65444.0,0.2082,0.20820922,0.21335018
2014-03-13,27682.0,0.2082,0.20820922,0.2107797
2014-03-14,45203.0,0.2056,0.20563874,0.2107797
2014-03-17,28012.0,0.2108,0.20820922,0.2107797
2014-03-18,96405.0,0.2082,0.20820922,0.21335018
2014-03-19,147252.0,0.2082,0.20820922,0.2107797
