Date,Volume,Close,Min,Max
2013-12-16,248109361.0,1.6666,1.6303855,1.6699098
2013-12-17,325420933.0,1.581,1.5480429,1.6534414
2013-12-18,310059519.0,1.6106,1.5381619,1.6172106
2013-12-19,223070044.0,1.5843,1.5710988,1.6270918
2013-12-20,363024470.3,1.5942,1.5776862,1.6139171
2013-12-23,126769942.0,1.5843,1.5645114,1.5974481
2013-12-24,97166183.0,1.5942,1.5776862,1.6040359
2013-12-25,114886849.0,1.5415,1.5414553,1.6139171
2013-12-26,101550901.0,1.4953,1.4722875,1.55463
2013-12-27,109637691.0,1.4855,1.4261756,1.4986373
2013-12-30,175743476.45,1.5612,1.5052245,1.5612177
2013-12-31,159420547.0,1.5316,1.5151058,1.5743926
2014-01-02,131699779.0,1.5118,1.4887561,1.5348679
2014-01-03,149522117.0,1.4953,1.4821686,1.5249871
2014-01-06,292412986.0,1.5447,1.4854624,1.5579237
2014-01-07,353332459.0,1.5513,1.5249871,1.567805
2014-01-08,195092526.0,1.5151,1.5151058,1.5579237
2014-01-09,100171323.0,1.5184,1.4953436,1.5183994
2014-01-10,201277883.0,1.5612,1.5183994,1.5645114
2014-01-13,138478514.0,1.548,1.5480429,1.5776862
2014-01-14,173158662.0,1.5645,1.5249871,1.5645114
2014-01-15,210494694.0,1.5711,1.55463,1.5842735
2014-01-16,170861304.0,1.5415,1.5315742,1.5645114
2014-01-17,199977317.0,1.5283,1.5249871,1.567805
2014-01-20,141777452.0,1.5283,1.5151058,1.5381619
2014-01-21,244994456.0,1.5316,1.5249871,1.5645114
2014-01-22,197857261.0,1.548,1.5381619,1.5645114
2014-01-23,349188566.0,1.4723,1.4722875,1.5513363
2014-01-24,387035003.0,1.4394,1.399826,1.4887561
2014-01-27,219579007.0,1.4591,1.4097072,1.4722875
2014-01-28,185579068.0,1.4328,1.4228821,1.4821686
2014-01-29,365710519.0,1.3603,1.3174833,1.4689939
2014-01-30,245376587.0,1.3735,1.3141896,1.3734765
2014-01-31,189782282.0,1.334,1.3339518,1.3833572
2014-02-03,126944962.0,1.334,1.3240707,1.3537141
2014-02-04,200573598.0,1.3669,1.3076022,1.3668888
2014-02-05,197946799.0,1.357,1.3570076,1.3899447
2014-02-06,309261916.0,1.4064,1.3537141,1.4097072
2014-02-07,226567764.0,1.3965,1.3899447,1.419588
2014-02-10,171342073.0,1.3965,1.3734765,1.399826
2014-02-11,202354407.0,1.413,1.396532,1.4294693
2014-02-12,132456963.0,1.4163,1.4130008,1.432763
2014-02-13,144894353.0,1.3801,1.3767698,1.4097072
2014-02-14,178914976.0,1.4196,1.3866512,1.419588
2014-02-17,144561699.0,1.4295,1.4228821,1.4426441
2014-02-18,149888059.0,1.4064,1.4031196,1.432763
2014-02-19,134928417.0,1.3965,1.3833572,1.4064133
2014-02-20,137540097.0,1.3998,1.3734765,1.4031196
2014-02-21,77336183.0,1.3899,1.3833572,1.4064133
2014-02-24,98030326.0,1.3998,1.3866512,1.4031196
2014-02-25,107856627.0,1.3471,1.3438329,1.3668888
2014-02-26,110589312.0,1.3241,1.3240707,1.3603016
2014-02-27,143794306.0,1.3405,1.3174833,1.3471266
2014-02-28,123666861.0,1.3471,1.3405392,1.363595
2014-03-03,88044582.0,1.3241,1.3141896,1.3306581
2014-03-04,97717475.0,1.3636,1.3405392,1.3767698
2014-03-05,152422552.0,1.3768,1.3570076,1.3866512
2014-03-06,206073903.0,1.3867,1.3701824,1.3932385
2014-03-07,106511406.0,1.3603,1.3603016,1.3899447
2014-03-10,97878964.0,1.357,1.3438329,1.3603016
2014-03-11,78703076.0,1.3471,1.3471266,1.3701824
2014-03-12,127655637.0,1.3636,1.3240707,1.363595
2014-03-13,110597142.0,1.3636,1.363595,1.3866512
2014-03-14,101508785.0,1.3702,1.3537141,1.3734765
2014-03-17,99317915.0,1.3899,1.3767698,1.396532
2014-03-18,204794987.0,1.4328,1.3899447,1.4393504
2014-03-19,153469603.0,1.4262,1.419588,1.4426441
2014-03-20,103411837.0,1.4262,1.4162945,1.4426441
2014-03-21,84419756.0,1.4163,1.4031196,1.419588
2014-03-24,62232701.0,1.3834,1.3800637,1.4261756
2014-03-25,149285357.0,1.4163,1.3800637,1.4294693
2014-03-26,254953355.0,1.5019,1.432763,1.5052245
2014-03-27,169248238.0,1.4624,1.4624065,1.5183994
