Date,Open,High,Low,Close,Adj Close,Volume
2014-04-17,0.2625359892845154,0.26859501004219055,0.2625359892845154,0.26455599069595337,0.22424378991127014,2107061
2014-04-18,0.2625359892845154,0.26455599069595337,0.2605170011520386,0.2605170011520386,0.22082024812698364,790888
2014-04-21,0.27061399817466736,0.27465298771858215,0.26455599069595337,0.27061399817466736,0.22937867045402527,6558955
2014-04-22,0.26859501004219055,0.27061399817466736,0.26657500863075256,0.26859501004219055,0.22766734659671783,1213440
2014-04-23,0.26859501004219055,0.26859501004219055,0.26859501004219055,0.26859501004219055,0.22766734659671783,0
2014-04-24,0.26657500863075256,0.26859501004219055,0.26455599069595337,0.26657500863075256,0.22595515847206116,526146
2014-04-25,0.26859501004219055,0.26859501004219055,0.2625359892845154,0.26859501004219055,0.22766734659671783,601134
2014-04-28,0.26657500863075256,0.26859501004219055,0.26455599069595337,0.26859501004219055,0.22766734659671783,328688
2014-04-29,0.2807120084762573,0.2807120084762573,0.27465298771858215,0.27869200706481934,0.23622579872608185,3826495
2014-04-30,0.2847509980201721,0.2948479950428009,0.2807120084762573,0.2867699861526489,0.24307289719581604,8568914
2014-05-01,0.2867699861526489,0.2867699861526489,0.2867699861526489,0.2867699861526489,0.24307289719581604,0
2014-05-02,0.2867699861526489,0.2867699861526489,0.2847509980201721,0.2867699861526489,0.24307289719581604,1167508
2014-05-05,0.27667298913002014,0.28273099660873413,0.27465298771858215,0.27667298913002014,0.23451443016529083,1410829
2014-05-06,0.2807120084762573,0.2807120084762573,0.27667298913002014,0.27869200706481934,0.23622579872608185,735726
2014-05-07,0.2847509980201721,0.2847509980201721,0.2807120084762573,0.28273099660873413,0.23964931070804596,1573126
2014-05-08,0.2908090054988861,0.2928290069103241,0.2867699861526489,0.2908090054988861,0.24649646878242493,1260407
2014-05-09,0.2928290069103241,0.3009069859981537,0.2928290069103241,0.2968679964542389,0.2516321539878845,4494294
2014-05-12,0.3009069859981537,0.31908300518989563,0.3009069859981537,0.31302401423454285,0.2653263807296753,14263315
2014-05-13,0.31100499629974365,0.31100499629974365,0.3029269874095917,0.30494600534439087,0.2584792673587799,2111676
2014-05-14,0.30898499488830566,0.31908300518989563,0.30696600675582886,0.31100499629974365,0.2636150121688843,2110384
2014-05-15,0.30696600675582886,0.31100499629974365,0.30696600675582886,0.30696600675582886,0.2601914703845978,1605866
2014-05-16,0.30898499488830566,0.31100499629974365,0.30696600675582886,0.30898499488830566,0.2619028687477112,686680
2014-05-19,0.30898499488830566,0.30898499488830566,0.30898499488830566,0.30898499488830566,0.2619028687477112,0
2014-05-20,0.31706300377845764,0.32110199332237244,0.31504398584365845,0.31504398584365845,0.26703858375549316,610458
2014-05-21,0.31302401423454285,0.31908300518989563,0.31302401423454285,0.31302401423454285,0.2653263807296753,531984
2014-05-22,0.31706300377845764,0.31706300377845764,0.31100499629974365,0.31706300377845764,0.2687499225139618,1276619
2014-05-23,0.31302401423454285,0.31302401423454285,0.30696600675582886,0.31100499629974365,0.2636150121688843,855542
2014-05-26,0.31100499629974365,0.32110199332237244,0.31100499629974365,0.31706300377845764,0.2687499225139618,2068656
2014-05-27,0.31302401423454285,0.31706300377845764,0.31100499629974365,0.31302401423454285,0.2653263807296753,863400
2014-05-28,0.31302401423454285,0.31706300377845764,0.31302401423454285,0.31302401423454285,0.2653263807296753,1075560
2014-05-29,0.31504398584365845,0.31706300377845764,0.31504398584365845,0.31504398584365845,0.26703858375549316,377739
2014-05-30,0.31706300377845764,0.31706300377845764,0.31504398584365845,0.31706300377845764,0.2687499225139618,815018
2014-06-02,0.31706300377845764,0.3231219947338104,0.31504398584365845,0.31908300518989563,0.27046215534210205,3158800
2014-06-03,0.31908300518989563,0.32110199332237244,0.31706300377845764,0.31706300377845764,0.2687499225139618,921305
2014-06-04,0.31908300518989563,0.32110199332237244,0.31706300377845764,0.31908300518989563,0.27046215534210205,385439
2014-06-05,0.32110199332237244,0.3231219947338104,0.31908300518989563,0.32110199332237244,0.2721734642982483,2005057
2014-06-06,0.3231219947338104,0.3231219947338104,0.31908300518989563,0.3231219947338104,0.27388569712638855,1319773
2014-06-09,0.32110199332237244,0.3251410126686096,0.31908300518989563,0.32110199332237244,0.2721734642982483,713523
2014-06-10,0.3231219947338104,0.3231219947338104,0.31908300518989563,0.31908300518989563,0.27046215534210205,469835
2014-06-11,0.30898499488830566,0.31302401423454285,0.30898499488830566,0.30898499488830566,0.2619028687477112,1436038
2014-06-12,0.31100499629974365,0.31302401423454285,0.30898499488830566,0.31100499629974365,0.2636150121688843,117369
2014-06-13,0.30696600675582886,0.31908300518989563,0.30494600534439087,0.30898499488830566,0.2619028687477112,2269155
2014-06-16,0.30494600534439087,0.30696600675582886,0.30494600534439087,0.30494600534439087,0.2584792673587799,151085
2014-06-17,0.30696600675582886,0.30898499488830566,0.30696600675582886,0.30696600675582886,0.2601914703845978,253110
2014-06-18,0.30898499488830566,0.30898499488830566,0.30494600534439087,0.30898499488830566,0.2619028687477112,128441
2014-06-19,0.31302401423454285,0.31504398584365845,0.31100499629974365,0.31302401423454285,0.2653263807296753,1125003
2014-06-20,0.31302401423454285,0.31908300518989563,0.30898499488830566,0.31302401423454285,0.2653263807296753,2152107
2014-06-23,0.31504398584365845,0.31706300377845764,0.31100499629974365,0.31504398584365845,0.26703858375549316,1133847
2014-06-24,0.31908300518989563,0.3352389931678772,0.31706300377845764,0.3332189917564392,0.28244414925575256,7887488
2014-06-25,0.3392780125141144,0.35139501094818115,0.3372580111026764,0.3412970006465912,0.28929126262664795,3913506
2014-06-26,0.345335990190506,0.35139501094818115,0.345335990190506,0.34937500953674316,0.29613834619522095,2864234
2014-06-27,0.35543400049209595,0.35745298862457275,0.35341399908065796,0.35543400049209595,0.3012740910053253,584883
2014-06-30,0.35341399908065796,0.35543400049209595,0.35139501094818115,0.35341399908065796,0.30466896295547485,318715
2014-07-01,0.3412970006465912,0.3412970006465912,0.3332189917564392,0.3392780125141144,0.2924827039241791,898939
2014-07-02,0.3433170020580292,0.3433170020580292,0.3332189917564392,0.3433170020580292,0.2959645390510559,608250
2014-07-03,0.3433170020580292,0.345335990190506,0.3352389931678772,0.345335990190506,0.2977050542831421,1084984
2014-07-04,0.345335990190506,0.3695699870586395,0.345335990190506,0.3635120093822479,0.3133741319179535,5714613
2014-07-07,0.36149200797080994,0.3675509989261627,0.36149200797080994,0.3675509989261627,0.3168560564517975,594063
2014-07-08,0.3695699870586395,0.3715899884700775,0.3675509989261627,0.3715899884700775,0.32033804059028625,340022
2014-07-09,0.3695699870586395,0.3715899884700775,0.3635120093822479,0.3695699870586395,0.31859657168388367,743882
2014-07-10,0.3695699870586395,0.3776490092277527,0.3675509989261627,0.3776490092277527,0.3255613148212433,1155411
2014-07-11,0.3776490092277527,0.3796679973602295,0.3756290078163147,0.3776490092277527,0.3255613148212433,457922
