Date,Open,High,Low,Close,Adj Close,Volume
2023-03-29,47.119998931884766,50.5,46.29999923706055,50.5,49.08233642578125,1683304
2023-03-30,50.54999923706055,51.04999923706055,48.779998779296875,48.779998779296875,47.410621643066406,1054547
2023-03-31,48.779998779296875,49.08000183105469,47.5,47.79999923706055,46.458133697509766,802490
2023-04-03,47.63999938964844,48.279998779296875,46.119998931884766,47.439998626708984,46.108238220214844,1163292
2023-04-04,47.5,48.02000045776367,45.220001220703125,47.720001220703125,46.38037872314453,1217639
2023-04-05,47.7400016784668,48.880001068115234,47.400001525878906,47.439998626708984,46.108238220214844,1077900
2023-04-07,48.400001525878906,49.619998931884766,47.97999954223633,48.41999816894531,47.060726165771484,1012775
2023-04-10,48.5,49.7400016784668,48.439998626708984,48.779998779296875,47.410621643066406,1356472
2023-04-11,48.86000061035156,49.2400016784668,48.31999969482422,48.70000076293945,47.33286666870117,887206
2023-04-12,49.02000045776367,49.560001373291016,48.599998474121094,49.099998474121094,47.72163772583008,1637955
2023-04-13,49.2599983215332,50.349998474121094,48.63999938964844,48.81999969482422,47.44949722290039,1922301
2023-04-14,49.13999938964844,49.439998626708984,47.599998474121094,47.599998474121094,46.26374435424805,707319
2023-04-17,47.619998931884766,48.18000030517578,47.0,48.0,46.65251922607422,867391
2023-04-18,48.02000045776367,48.459999084472656,46.97999954223633,48.20000076293945,46.84690475463867,1063487
2023-04-19,48.2599983215332,48.560001373291016,47.29999923706055,47.86000061035156,46.516448974609375,500339
2023-04-20,47.86000061035156,48.0,46.97999954223633,48.0,46.65251922607422,412329
2023-04-24,48.36000061035156,50.099998474121094,48.34000015258789,48.880001068115234,47.507816314697266,1281265
2023-04-25,49.70000076293945,49.900001525878906,46.79999923706055,47.63999938964844,46.3026237487793,1990790
2023-04-26,47.5,47.79999923706055,46.560001373291016,46.81999969482422,45.50564193725586,574654
2023-04-27,46.70000076293945,48.18000030517578,45.86000061035156,45.86000061035156,44.572593688964844,1236446
2023-04-28,46.08000183105469,46.36000061035156,44.060001373291016,44.599998474121094,43.347965240478516,856137
2023-05-02,44.599998474121094,45.099998474121094,41.119998931884766,41.84000015258789,40.665443420410156,850034
2023-05-03,41.81999969482422,46.02000045776367,37.65999984741211,41.0,39.84902572631836,2276230
2023-05-04,40.459999084472656,42.099998474121094,40.119998931884766,42.099998474121094,40.91814422607422,1679894
2023-05-05,42.2599983215332,42.81999969482422,41.0,42.68000030517578,41.48186492919922,1002262
2023-05-08,42.68000030517578,43.91999816894531,42.380001068115234,43.31999969482422,42.10389709472656,779320
2023-05-09,42.36000061035156,42.400001525878906,39.0,40.31999969482422,39.188114166259766,2188568
2023-05-10,40.599998474121094,40.63999938964844,39.279998779296875,40.0,38.877098083496094,1090113
2023-05-11,40.099998474121094,42.439998626708984,39.68000030517578,41.18000030517578,40.02397155761719,1489167
2023-05-12,41.18000030517578,41.36000061035156,39.31999969482422,39.58000183105469,38.46889114379883,1080737
2023-05-15,37.0,40.29999923706055,36.959999084472656,37.779998779296875,37.779998779296875,873945
2023-05-16,37.7599983215332,38.599998474121094,37.47999954223633,37.900001525878906,37.900001525878906,638025
2023-05-17,37.91999816894531,39.939998626708984,37.91999816894531,39.279998779296875,39.279998779296875,1078615
2023-05-18,39.58000183105469,40.79999923706055,38.7599983215332,38.81999969482422,38.81999969482422,896171
2023-05-22,38.91999816894531,39.29999923706055,36.97999954223633,37.18000030517578,37.18000030517578,910935
2023-05-23,37.20000076293945,37.97999954223633,36.619998931884766,36.619998931884766,36.619998931884766,796755
2023-05-24,37.02000045776367,37.86000061035156,36.7400016784668,37.0,37.0,925300
2023-05-25,37.0,37.5,36.65999984741211,36.68000030517578,36.68000030517578,446946
2023-05-26,37.040000915527344,38.08000183105469,36.779998779296875,37.02000045776367,37.02000045776367,659621
2023-05-29,37.119998931884766,39.939998626708984,37.119998931884766,38.86000061035156,38.86000061035156,1077361
2023-05-30,39.939998626708984,40.720001220703125,39.58000183105469,40.119998931884766,40.119998931884766,938147
2023-05-31,40.18000030517578,42.099998474121094,38.5,40.15999984741211,40.15999984741211,1564218
2023-06-01,40.380001068115234,42.0,40.36000061035156,40.380001068115234,40.380001068115234,783968
2023-06-02,40.79999923706055,41.41999816894531,40.119998931884766,40.2400016784668,40.2400016784668,1280693
2023-06-05,41.0,41.79999923706055,40.58000183105469,41.47999954223633,41.47999954223633,1460256
2023-06-06,41.900001525878906,43.15999984741211,41.31999969482422,41.599998474121094,41.599998474121094,2302734
2023-06-07,42.099998474121094,42.400001525878906,41.7599983215332,42.119998931884766,42.119998931884766,1559312
2023-06-08,42.099998474121094,43.47999954223633,41.65999984741211,42.959999084472656,42.959999084472656,2001892
2023-06-09,42.959999084472656,44.81999969482422,42.70000076293945,44.68000030517578,44.68000030517578,1533287
2023-06-12,45.36000061035156,46.2599983215332,44.65999984741211,44.70000076293945,44.70000076293945,1306517
2023-06-13,44.79999923706055,45.08000183105469,42.31999969482422,42.41999816894531,42.41999816894531,998352
2023-06-14,42.41999816894531,43.08000183105469,41.18000030517578,41.18000030517578,41.18000030517578,691262
2023-06-15,41.959999084472656,42.08000183105469,40.7599983215332,41.0,41.0,784762
2023-06-16,41.099998474121094,41.58000183105469,40.18000030517578,40.58000183105469,40.58000183105469,992429
2023-06-19,40.58000183105469,40.63999938964844,38.29999923706055,38.31999969482422,38.31999969482422,968697
2023-06-20,38.36000061035156,38.58000183105469,36.70000076293945,36.79999923706055,36.79999923706055,1476746
2023-06-21,36.81999969482422,37.5,36.099998474121094,36.13999938964844,36.13999938964844,985631
2023-06-22,36.13999938964844,38.599998474121094,35.939998626708984,38.599998474121094,38.599998474121094,1527895
2023-06-23,40.0,40.0,38.79999923706055,38.959999084472656,38.959999084472656,1423130
2023-06-26,39.439998626708984,40.040000915527344,39.220001220703125,39.63999938964844,39.63999938964844,1190808
2023-06-27,39.84000015258789,41.900001525878906,39.279998779296875,40.86000061035156,40.86000061035156,860390
2023-07-03,42.040000915527344,42.380001068115234,41.060001373291016,42.36000061035156,42.36000061035156,2236103
2023-07-04,43.040000915527344,43.08000183105469,41.400001525878906,42.099998474121094,42.099998474121094,1297948
2023-07-05,42.119998931884766,42.70000076293945,41.20000076293945,42.040000915527344,42.040000915527344,1265929
2023-07-06,42.060001373291016,43.52000045776367,42.0,42.900001525878906,42.900001525878906,2262865
2023-07-07,43.0,44.41999816894531,42.7599983215332,43.439998626708984,43.439998626708984,2014915
2023-07-10,44.439998626708984,44.900001525878906,43.720001220703125,44.7599983215332,44.7599983215332,2259731
2023-07-11,45.599998474121094,46.31999969482422,44.060001373291016,46.02000045776367,46.02000045776367,2841138
2023-07-12,46.31999969482422,47.900001525878906,45.79999923706055,47.86000061035156,47.86000061035156,3497161
2023-07-13,48.13999938964844,49.81999969482422,46.36000061035156,47.0,47.0,3118309
2023-07-14,47.119998931884766,49.08000183105469,45.880001068115234,49.08000183105469,49.08000183105469,2421115
2023-07-17,50.0,53.95000076293945,49.84000015258789,53.95000076293945,53.95000076293945,5642283
2023-07-18,55.0,56.45000076293945,50.650001525878906,50.650001525878906,50.650001525878906,5883394
2023-07-19,50.900001525878906,54.0,50.29999923706055,51.95000076293945,51.95000076293945,4364305
2023-07-20,52.0,57.099998474121094,50.150001525878906,57.099998474121094,57.099998474121094,4840542
2023-07-21,57.150001525878906,62.75,57.150001525878906,61.79999923706055,61.79999923706055,6739594
2023-07-24,64.0,65.0,58.349998474121094,58.54999923706055,58.54999923706055,7867416
2023-07-25,58.599998474121094,63.45000076293945,58.400001525878906,61.45000076293945,61.45000076293945,7276091
2023-07-26,62.400001525878906,63.45000076293945,59.599998474121094,60.45000076293945,60.45000076293945,4230227
2023-07-27,60.70000076293945,63.95000076293945,60.70000076293945,62.0,62.0,5099015
